,id,first_name,last_name,team_nickname,primary_position,pitcher_hand,pitcher_previous_stats_szn,rolling_1pitch,rolling_3pitch,rolling_10pitch,pitcher_previous_stats_szn_bases,rolling_1pitch_bases,rolling_3pitch_bases,rolling_10pitch_bases,pitcher_strikes_spread,pitcher_balls_spread,pitcher_speed,pitcher_fast_spread,pitcher_offspeed_spread,pitcher_ab_count
55,54a4a196-9a19-4af0-954e-f8d337542ecd,José,Urquidy,Astros,SP,R,0.3313253012048193,0.0,0.3333333333333333,0.3,0.5060240963855421,0.0,0.3333333333333333,0.3,0.5903614457831325,0.4096385542168674,88.13757575757576,0.2831325301204819,0.7168674698795181,161.0
56,f03fe236-d3b8-4bfd-b08b-963fd5c4391a,Jonathan,France,Astros,SP,R,0.2982062780269058,0.0,0.3333333333333333,0.4,0.4170403587443946,0.0,1.3333333333333333,0.7,0.7152466367713004,0.2847533632286995,87.06561797752808,0.7174887892376681,0.2825112107623318,442.0
57,cc22e589-c92a-4fa1-9bfe-45684e91f837,Hector,Neris,Astros,RP,R,0.2966507177033493,0.0,0.0,0.4,0.4258373205741627,0.0,0.0,0.8,0.6076555023923444,0.3923444976076555,90.21778846153846,0.4832535885167464,0.5167464114832536,202.0
58,fd2a37d4-32ae-45e2-a0dd-d58e0d9ac869,Bryan,Abreu,Astros,RP,R,0.2838983050847458,1.0,0.3333333333333333,0.1,0.3940677966101695,1.0,0.3333333333333333,0.1,0.6016949152542372,0.3983050847457627,91.47872340425532,0.9533898305084746,0.0466101694915254,230.0
59,18be2520-ed71-4e1e-94c8-29b0590e2b5c,Kendall,Graveman,Astros,RP,R,0.3013100436681222,0.0,0.6666666666666666,0.3,0.4148471615720524,0.0,1.0,0.4,0.611353711790393,0.388646288209607,93.25219298245614,0.4672489082969432,0.5327510917030568,226.0
60,ef2a7fa6-94d5-4875-b205-c5f2bd30758a,Ryne,Stanek,Astros,RP,R,0.3064516129032258,0.0,0.3333333333333333,0.3,0.4301075268817204,0.0,1.3333333333333333,0.6,0.6612903225806451,0.3387096774193548,95.69351351351352,0.8064516129032258,0.1935483870967742,184.0
61,0be3617f-5d44-4609-967b-d16bc9681c96,Rafael,Montero,Astros,RP,R,0.3516949152542373,1.0,1.0,0.5,0.5508474576271186,1.0,1.3333333333333333,0.6,0.5805084745762712,0.4194915254237288,94.25659574468084,0.4915254237288136,0.5084745762711864,233.0
62,3a90b7a2-5d39-4165-8ef0-89a9432d517d,Seth,Martinez,Astros,RP,R,0.3617021276595745,0.0,0.3333333333333333,0.8,0.5159574468085106,0.0,0.3333333333333333,1.1,0.6382978723404256,0.3617021276595745,87.38395721925133,0.4308510638297872,0.5691489361702128,186.0
63,cef2e01f-1349-4e31-bf1e-757ae8cb6bc6,Kevin,Gausman,Blue Jays,SP,R,0.2886247877758913,1.0,0.6666666666666666,0.5,0.4244482173174873,1.0,1.0,0.7,0.6213921901528013,0.3786078098471986,90.9374149659864,0.597623089983022,0.4023769100169779,580.0
64,56da7cb9-5975-46cd-8c63-96fce1245945,José,Berríos,Blue Jays,SP,R,0.3018242122719735,1.0,0.6666666666666666,0.2,0.4328358208955223,1.0,0.6666666666666666,0.2,0.6451077943615257,0.3548922056384743,88.55083056478405,0.165837479270315,0.8341625207296849,594.0
65,90fa044f-7148-414c-af09-e0d4eb621775,Christopher,Bassitt,Blue Jays,SP,R,0.3050314465408805,1.0,0.3333333333333333,0.2,0.4638364779874214,2.0,0.6666666666666666,0.5,0.6949685534591195,0.3050314465408805,86.27338582677164,0.2720125786163522,0.7279874213836478,624.0
66,7160046b-1575-40ab-bd09-9d11bbac7957,Yusei,Kikuchi,Blue Jays,SP,L,0.302536231884058,0.0,0.3333333333333333,0.4,0.463768115942029,0.0,0.3333333333333333,0.4,0.6739130434782609,0.3260869565217391,90.5940108892922,0.730072463768116,0.269927536231884,547.0
67,01d71849-6f8e-4394-ae98-155bd61c68e8,Hyun Jin,Ryu,Blue Jays,SP,L,0.2631578947368421,0.0,0.3333333333333333,0.3,0.3552631578947368,0.0,0.3333333333333333,0.3,0.6710526315789473,0.3289473684210526,81.04266666666666,0.4078947368421052,0.5921052631578947,73.0
68,b6064f09-31ae-4d05-832c-2f4c4043c7cb,Jordan,Hicks,Blue Jays,RP,R,0.3408071748878923,0.0,0.0,0.1,0.4304932735426009,0.0,0.0,0.4,0.6053811659192825,0.3946188340807174,97.99594594594592,0.2376681614349775,0.7623318385650224,221.0
69,ffa959cf-a28b-4218-a8a7-0987232e535d,Erik,Swanson,Blue Jays,RP,R,0.2780269058295964,0.0,0.0,0.2,0.4035874439461883,0.0,0.0,0.2,0.6278026905829597,0.3721973094170404,87.9463963963964,0.3677130044843049,0.6322869955156951,222.0
70,3731cc61-f348-4155-bccc-a46a2a7edbf3,Yimi,García,Blue Jays,RP,R,0.3212669683257919,1.0,0.6666666666666666,0.4,0.4434389140271493,1.0,1.0,0.5,0.6787330316742082,0.3212669683257919,91.53227272727273,0.4343891402714932,0.5656108597285068,217.0
71,71948aff-effa-49e9-a040-396bc6b22f31,Trevor,Richards,Blue Jays,RP,R,0.2869565217391304,0.0,0.3333333333333333,0.2,0.4391304347826087,0.0,0.3333333333333333,0.2,0.5217391304347826,0.4782608695652174,87.16244541484717,0.3826086956521739,0.6173913043478261,227.0
72,3ebc6d31-8050-43d2-9f0f-b74bb1f2e018,Timothy,Mayza,Blue Jays,RP,L,0.2823529411764706,0.0,0.3333333333333333,0.4,0.3411764705882353,0.0,0.3333333333333333,0.4,0.6529411764705882,0.3470588235294117,92.37337278106509,0.2529411764705882,0.7470588235294118,166.0
73,f3719f44-d0f6-4d30-9bb3-22a3f315aae7,Génesis,Cabrera,Blue Jays,RP,L,0.2925531914893617,0.0,0.3333333333333333,0.1,0.4361702127659574,0.0,0.6666666666666666,0.2,0.6063829787234043,0.3936170212765957,92.60748663101604,0.7393617021276596,0.2606382978723404,185.0
74,33d74b50-ee53-42d2-8556-0d77e2c4a148,Bowden,Francis,Blue Jays,RP,R,0.22,0.0,0.3333333333333333,0.2,0.4,0.0,0.6666666666666666,0.6,0.71,0.29,88.04040404040404,0.69,0.31,98.0
75,eebc991a-23ea-4f1c-ba3b-37ff21ee1603,Gerrit,Cole,Yankees,SP,R,0.2754303599374021,0.0,0.3333333333333333,0.3,0.3881064162754303,0.0,1.3333333333333333,0.6,0.6744913928012519,0.325508607198748,93.31959247648903,0.8262910798122066,0.1737089201877934,615.0
76,b5fe445d-6ac4-4542-a73c-69afced32a97,Carlos,Rodón,Yankees,SP,L,0.3379310344827586,0.0,0.0,0.3,0.5517241379310345,0.0,0.0,0.3,0.7241379310344828,0.2758620689655172,92.90902777777778,0.9586206896551724,0.0413793103448275,142.0
77,98382676-6df3-4b1f-9bc8-8c2f1fd28621,Clarke,Schmidt,Yankees,SP,R,0.3246268656716418,0.0,0.6666666666666666,0.3,0.5,0.0,1.0,0.4,0.6716417910447762,0.3283582089552239,89.46392523364486,0.2779850746268656,0.7220149253731343,526.0
78,fa34724d-b540-4705-9d2c-7f50f81865b3,Luis,Severino,Yankees,SP,R,0.3927492447129909,1.0,0.6666666666666666,0.3,0.6404833836858006,1.0,1.6666666666666667,0.6,0.6676737160120846,0.3323262839879154,91.99848484848484,0.7915407854984894,0.2084592145015106,330.0
79,d6d28d10-085a-4122-86c0-2886b5ec362a,Jhony,Brito,Yankees,SP,R,0.3321299638989169,0.0,0.0,0.4,0.5379061371841155,0.0,0.0,0.4,0.6787003610108303,0.3212996389891697,91.2786231884058,0.0902527075812274,0.9097472924187726,271.0
